id,brand,model,views,likes,adv_added_hours,usd_price,бортовой компьютер,Год выпуска,Пробег,Кузов,Цвет,Коробка,Привод,Руль,Состояние,Таможня,Наличие,"Регион, город продажи",Учёт,обвес,тонировка,спойлер,кожа,дерево,CD,DVD,MP3,USB,антиблокировочная система (ABS),антипробуксовочная система,система курсовой устойчивости,подушки безопасности,парктроник,камера заднего вида,полный электропакет,сигнализация,кондиционер,климат контроль,круиз-контроль,подогрев передних сидений,подогрев всех сидений,обогрев зеркал,пневмоподвеска,память сидений,память руля,датчик дождя,датчик света,корректор фар,центральный замок,литые диски,люк,сабвуфер,биксенон,омыватель фар,газобалонное оборудование,ксенон,комбинированный,автозавод,велюр,engine_capacity,engine_type
6200,BMW,X5,3512.0,3.0,6480.0,42500.0,0.0,2016,120746.0,внедорожник 5 дв.,белый,автомат,полный,слева,хорошее,0,на заказ,Южная Корея,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,дизель
7470,Volkswagen,Polo,336.0,2.0,528.0,2617.0,0.0,1999,190705.0,хэтчбек 5 дв.,синий,автомат,передний,справа,хорошее,1,в наличии,Беловодское,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,бензин
5840,Mitsubishi,Space Star,635.0,2.0,720.0,4551.0,1.0,2003,300000.0,компактвэн,серебристый,механика,передний,слева,хорошее,1,в наличии,Кара-Балта,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,бензин
8503,Hyundai,Palisade,663.0,2.0,1440.0,55000.0,1.0,2021,19000.0,внедорожник 5 дв.,белый,автомат,полный,слева,идеальное,1,в наличии,Бишкек,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2,дизель
2134,Honda,Stepwgn,1024.0,4.0,1440.0,8500.0,0.0,2004,27880.0,минивэн,серый,автомат,передний,справа,хорошее,1,в наличии,"Бакай-Ата, Таласская область",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
9648,BMW,3 серии,667.0,7.0,336.0,1934.0,1.0,1991,213456.0,седан,черный,механика,задний,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
7578,Kia,Mohave (Borrego),90.0,0.0,312.0,53800.0,0.0,2022,4579.0,внедорожник 5 дв.,черный,автомат,полный,слева,новое,0,на заказ,Южная Корея,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,дизель
8343,Lexus,RX,740.0,0.0,2880.0,63500.0,0.0,2021,52419.0,внедорожник 5 дв.,белый,автомат,полный,слева,идеальное,0,в пути,США,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,бензин
6616,Toyota,Camry,633.0,3.0,96.0,9500.0,1.0,2005,240000.0,седан,серебристый,автомат,передний,слева,хорошее,1,в наличии,"Ош, Ошская область",0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,бензин
8470,Kia,Sportage,157.0,1.0,240.0,20500.0,0.0,2016,110000.0,внедорожник 5 дв.,черный,автомат,передний,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,дизель
2888,Kia,K5,324.0,8.0,432.0,15500.0,0.0,2019,200000.0,седан,серебристый,автомат,передний,слева,хорошее,1,в наличии,Бишкек,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,газ
9494,Lexus,NX,457.0,1.0,1440.0,31500.0,1.0,2017,50500.0,внедорожник 5 дв.,вишня,автомат,полный,слева,идеальное,1,в наличии,Бишкек,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,бензин
9365,Kia,Sorento,2362.0,17.0,1440.0,23900.0,1.0,2018,147000.0,внедорожник 5 дв.,белый,автомат,передний,слева,идеальное,1,в наличии,Бишкек,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,дизель
7781,Mercedes-Benz,S-класс,1281.0,1.0,2160.0,146000.0,0.0,2022,3800.0,седан,черный,автомат,полный,слева,идеальное,0,на заказ,Южная Корея,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,бензин
3266,Mercedes-Benz,S-класс,4052.0,6.0,3600.0,13000.0,1.0,1993,167000.0,седан,черный,автомат,задний,слева,хорошее,1,в наличии,Бишкек,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,бензин
2589,Subaru,Outback,328.0,3.0,192.0,20500.0,1.0,2017,68900.0,универсал,белый,вариатор,полный,слева,идеальное,1,в наличии,Бишкек,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.5,бензин
1454,Toyota,Camry,2133.0,8.0,72.0,9000.0,0.0,2003,198075.0,седан,золотистый,автомат,передний,слева,хорошее,1,в наличии,Бишкек,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.4,бензин
3082,Land Rover,Discovery,444.0,3.0,264.0,13500.0,0.0,2008,280000.0,внедорожник 5 дв.,черный,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,бензин
9783,Hyundai,Sonata,40.0,0.0,48.0,17000.0,0.0,2017,150000.0,седан,голубой,автомат,передний,слева,хорошее,1,в наличии,"Джалал-Абад, Джалал-Абадская область",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
2870,Honda,Fit,791.0,2.0,432.0,5689.0,0.0,2001,430931.0,хэтчбек 5 дв.,красный,вариатор,передний,справа,хорошее,1,в наличии,"Ноокат, Ошская область",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,бензин
6197,Honda,Stepwgn,473.0,4.0,144.0,11500.0,1.0,2001,197000.0,минивэн,серебристый,автомат,передний,справа,хорошее,1,в наличии,Бишкек,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
2865,Toyota,Highlander,1466.0,1.0,720.0,32300.0,0.0,2016,162000.0,внедорожник 5 дв.,серый,автомат,полный,слева,идеальное,1,в наличии,Бишкек,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,бензин
5582,Honda,Accord,303.0,0.0,72.0,6200.0,0.0,2002,315000.0,седан,серебристый,автомат,передний,справа,хорошее,1,в наличии,"Кызыл-Кия, Баткенская область",1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,бензин
1738,Hyundai,Accent,685.0,11.0,264.0,2390.0,0.0,2005,265569.0,седан,черный,механика,передний,слева,хорошее,0,в наличии,"Ош, Ошская область",2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,бензин
1618,Toyota,4Runner,237.0,0.0,48.0,17400.0,0.0,2003,221438.0,внедорожник 5 дв.,серебристый,автомат,полный,слева,хорошее,1,в наличии,"Ош, Ошская область",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,бензин
9714,Mercedes-Benz,S-класс,592.0,1.0,528.0,19999.0,1.0,2009,200000.0,седан,черный,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.5,бензин
4723,Land Rover,Range Rover Sport,147.0,3.0,144.0,20000.0,1.0,2010,150000.0,внедорожник 5 дв.,черный,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,бензин
3041,BMW,5 серии,2808.0,10.0,1440.0,70000.0,1.0,2022,130.0,седан,белый,автомат,задний,слева,хорошее,1,в наличии,Бишкек,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
6069,Lexus,NX,422.0,0.0,1440.0,33700.0,1.0,2022,18.0,внедорожник 5 дв.,белый,автомат,полный,слева,хорошее,0,на заказ,США,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.4,бензин
6819,Honda,Jazz,983.0,5.0,240.0,4892.0,0.0,2003,65000.0,хэтчбек 5 дв.,жёлтый,механика,полный,слева,идеальное,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,бензин
8302,УАЗ,Pickup,10684.0,3.0,7200.0,27728.0,1.0,2021,24669.531446540877,пикап двойная кабина,белый,механика,полный,слева,новое,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,бензин
4326,Mercedes-Benz,S-класс,1726.0,16.0,720.0,15000.0,1.0,2005,2300.0,седан,белый,автомат,задний,слева,идеальное,1,в наличии,"Сулюкта, Баткенская область",0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.5,бензин
8553,Subaru,Forester,235.0,3.0,168.0,19700.0,1.0,2016,101000.0,внедорожник 5 дв.,черный,вариатор,полный,слева,идеальное,1,в наличии,Бишкек,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,бензин
7136,Toyota,4Runner,246.0,1.0,48.0,17000.0,0.0,2003,150000.0,внедорожник 5 дв.,серый,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,бензин
7744,Lexus,LX,1487.0,2.0,1440.0,87100.0,0.0,2016,180000.0,внедорожник 5 дв.,черный,автомат,полный,слева,идеальное,0,на заказ,Россия,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7,бензин
6188,Hyundai,Santa Fe,144.0,0.0,312.0,25500.0,1.0,2017,70000.0,внедорожник 5 дв.,серебристый,автомат,полный,слева,хорошее,1,в наличии,Бишкек,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2,дизель
7542,BMW,X5,943.0,1.0,1440.0,38500.0,1.0,2016,125000.0,внедорожник 5 дв.,черный,автомат,полный,слева,идеальное,1,в наличии,Бишкек,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,бензин
9804,Toyota,Corolla Verso,367.0,3.0,120.0,5500.0,0.0,2002,320000.0,компактвэн,бордовый,механика,передний,слева,хорошее,1,в наличии,"Узген, Ошская область",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,бензин
701,SsangYong,Rexton,66.0,0.0,18.0,25700.0,1.0,2017,91000.0,внедорожник 5 дв.,белый,автомат,полный,слева,идеальное,0,в пути,Южная Корея,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,дизель
7388,Mercedes-Benz,190 (W201),852.0,1.0,720.0,2844.0,0.0,1992,494950.0,седан,зеленый,механика,задний,слева,хорошее,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,бензин
7633,Mercedes-Benz,M-класс,231.0,2.0,72.0,10500.0,0.0,2006,101217.0,внедорожник 5 дв.,черный,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,бензин
9054,Honda,Elysion,3412.0,13.0,3600.0,16000.0,1.0,2007,169250.0,минивэн,серый,автомат,полный,справа,идеальное,1,в наличии,Бишкек,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,бензин
4611,Lexus,GX,296.0,2.0,144.0,29000.0,0.0,2008,145000.0,внедорожник 5 дв.,черный,автомат,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,бензин
8004,Hyundai,Tucson,3279.0,3.0,7200.0,24750.0,0.0,2017,52078.0,внедорожник 5 дв.,белый,автомат,полный,слева,идеальное,0,на заказ,Южная Корея,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,дизель
4137,Toyota,Corolla,815.0,12.0,192.0,11200.0,0.0,2010,189000.0,седан,белый,автомат,передний,слева,идеальное,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,бензин
4036,Ravon,Nexia R3,1236.0,5.0,1440.0,7500.0,0.0,2017,94000.0,седан,белый,механика,передний,слева,хорошее,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,бензин
4152,Toyota,RAV4,964.0,1.0,1440.0,25500.0,0.0,2016,54000.0,внедорожник 5 дв.,синий,вариатор,полный,слева,хорошее,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,гибрид
1852,Kia,K5,1743.0,1.0,2880.0,38000.0,0.0,2020,35000.0,седан,серый,автомат,передний,слева,идеальное,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,бензин
6061,Hyundai,Sonata,177.0,0.0,240.0,15800.0,0.0,2018,200000.0,седан,белый,автомат,передний,слева,идеальное,1,в наличии,Бишкек,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,газ
5248,Hyundai,Sonata,81.0,1.0,19.0,14200.0,1.0,2017,113000.0,седан,белый,автомат,передний,слева,идеальное,1,в наличии,Бишкек,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,газ
6295,Toyota,Estima,218.0,4.0,24.0,6999.0,0.0,2002,230000.0,минивэн,серебристый,автомат,передний,справа,хорошее,1,в наличии,Бишкек,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4,бензин
3629,Honda,Odyssey,242.0,4.0,96.0,6800.0,1.0,2001,200000.0,минивэн,белый,автомат,передний,справа,хорошее,1,в наличии,Бишкек,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3,бензин
7683,Toyota,Corolla,1337.0,12.0,720.0,16700.0,0.0,2016,67814.0,седан,серебристый,вариатор,передний,слева,идеальное,1,в наличии,Бишкек,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,бензин
